ID,RemoteFrame,DLC,Payload,TimeDiff
0x329,0,8,0fa77f8c112f0010,851
0x440,0,8,ff000000ff980900,751
0x545,0,8,d818008b35003400,774
0x2b0,0,5,15000007a9ffffff,2668
0x165,0,8,0ee87f0000000990,254
0x153,0,8,008010ff00ff20ae,389
0x220,0,8,ee03fc0309003910,233
0x350,0,8,0520e4797b0000c3,751
0x4f2,0,8,0000f0380000008f,2630
0x43f,0,8,105060ff4b940900,227
0x316,0,8,05219c0a201a007f,241
0x329,0,8,0fa77f8c112e0010,239
0x18f,0,8,0029200000450000,745
0x1f1,0,8,0000000000000000,620
0x440,0,8,ff500000ff940900,999
0x545,0,8,d818008b34003300,761
0x2b0,0,5,150000079affffff,2060
0x165,0,8,0ee87f0000000a93,228
0x153,0,8,008010ff00ff30be,339
0x220,0,8,ec03fc0309003910,480
0x43f,0,8,105060ff4b900900,3463
0x316,0,8,0521ba0a211a007f,206
0x329,0,8,40a77f8c112e0010,230
0x80,0,8,0017ba0a211a21ae,229
0x81,0,8,7f846000000000ae,244
0x18f,0,8,0029210000450000,244
0x4b1,0,8,5e51cfb74c99aa97,978
0x165,0,8,0008800200000c86,592
0x4b0,0,8,1a867b2ea30a58bb,1247
0x4f0,0,8,000030000093cd04,219
0x80,0,8,0017e6091718173f,729
0x260,0,8,05170030008c572e,745
0x164,0,8,0008010000000c05,746
0x153,0,8,9eac8f2865e414a6,822
0x1f1,0,8,4357617c46b2a2a6,641
0x5a0,0,8,4509ff4216eaa5b8,966
0x370,0,8,ff200080ff0000ec,729
0x153,0,8,00a120ff00ff30ef,734
0x1f1,0,8,0800000000000000,626
0x4b1,0,8,8fdb324ed6b44a09,1013
0x2b0,0,5,39ff00070dffffff,758
0x220,0,8,5cec64cd01225a2c,1399
0x316,0,8,0518e2091818007f,801
0x164,0,8,e4933bf867ba42bd,1325
0x350,0,8,0520445f860000b8,1010
0x164,0,8,1ebee0c3c769cbbf,90446
0x165,0,8,fe0780020000067d,2053
0x1f1,0,8,0800000000000000,848
0x80,0,8,0017ee0919181aab,1105
0x18f,0,8,003d1a00003f0000,686
0x2c0,0,8,6022c714b24e9776,978
0x545,0,8,d80e008bfdfffeff,765
0x43f,0,8,004060ff72680900,1738
0x260,0,8,05210030ff935f25,778
0x4b0,0,8,0000000000000000,1355
0x51a,0,8,0003000000000000,1381
0x5e4,0,3,000200ffffffffff,1560
0x165,0,8,0fe87f0000000b93,264
0x153,0,8,008010ff00ff40ce,387
0x350,0,8,0520f4797b0000d3,977
0x4f2,0,8,0000003800000090,2773
0x370,0,8,ff200080ff0000ec,213
0x43f,0,8,105060ff4b900900,239
0x2a0,0,8,6200609ddb0cba02,237
0x120,0,4,00000000ffffffff,182
0x18f,0,8,0029210000450000,746
0x2c0,0,8,3d00000000000000,626
0x382,0,8,40fe0f0000000000,741
0x164,0,8,0008000000000d05,787
0x2b0,0,5,15000007fcffffff,2133
0x165,0,8,0ee87f0000000c95,234
0x153,0,8,008010ff00ff50de,210
0x4f0,0,8,0000220000ced204,3947
0x316,0,8,0521d60a211a007f,208
0x2a0,0,8,0200609ddb0cba02,236
0x80,0,8,0017d60a211a21a0,242
0x81,0,8,7f84600000000080,246
0x18f,0,8,0029210000450000,248
0x260,0,8,05210030ff935f07,237
0x329,0,8,40a77f8c112e0010,230
0x440,0,8,ff000000ff980900,752
0x4b0,1,0,ffffffffffffffff,617
0x545,0,8,d818008c36003a00,777
0x2b0,0,5,15000007edffffff,1986
0x165,0,8,0ee87f0000000d94,206
0x153,0,8,008010ff00ff60ee,240
0x350,0,8,052004797b000023,1103
0x4f2,0,8,0000003800000091,2741
0x370,0,8,ff200080ff000064,206
0x316,0,8,0521d60a211a007f,237
0x329,0,8,40a77f8c112e0010,238
0x80,0,8,0017d60a211a2191,243
0x81,0,8,7f84600000000071,237
0x2a0,0,8,a200609ddb0cba02,739
0x440,0,8,ff500000ff980900,751
0x4b1,0,8,0001000000000001,923
0x2b0,0,5,14000007ceffffff,2363
0x153,0,8,008010ff00ff70fe,225
0x165,0,8,0ee87f0000000e97,248
0x220,0,8,e703060409003910,511
0x4f0,0,8,0000240000ced204,3380
0x43f,0,8,105060ff4b940900,221
0x370,0,8,ff200080ff000028,257
0x164,0,8,0008000000000008,868
0x260,0,8,05210030ff93652e,1381
0x5a0,0,8,0000000000000000,1137
0x2b0,0,5,16000007ffffffff,2350
0x153,0,8,008010ff00ff800e,216
0x165,0,8,0ee87f0000000f96,245
0x220,0,8,e803060409003910,243
0x2c0,0,8,3d00000000000000,714
0x316,0,8,0521bc0a211a007f,3044
0x18f,0,8,0029210000450000,222
0x260,0,8,05210030ff93653d,232
0x80,0,8,0017bc0a211a2133,243
0x81,0,8,7f84600000000053,239
0x329,0,8,40a77f8c112e0010,482
0x43f,0,8,105060ff4b940900,758
0x164,0,8,0008000000000109,783
0x5a2,0,4,2500a501ffffffff,796
0x2b0,0,5,1400000720ffffff,1998
0x153,0,8,008010ff00ff901e,245
0x165,0,8,0ee87f0000000099,218
0x4f0,0,8,0000260000ced204,3866
0x43f,0,8,105060ff4b900900,221
0x260,0,8,05210030ff936500,231
0x2a0,0,8,0200609ddb0cba02,246
0x80,0,8,00179e0a211a2124,241
0x81,0,8,7f84600000000044,245
0x110,0,8,e03c300900000000,241
0x316,0,8,05219e0a211a007f,486
0x440,0,8,ff000000ff900900,749
0x545,0,8,d818008b3b003b00,769
0x153,0,8,008010ff00ffa02e,2510
0x165,0,8,0ee87f0000000198,212
0x220,0,8,ee03f90309003910,232
0x2b0,0,5,1600000711ffffff,187
0x350,0,8,052024797b000003,960
0x587,0,8,000000000000000e,2455
0x5e4,0,3,000200ffffffffff,144307
0x4b0,1,0,ffffffffffffffff,2830
0x4b1,0,8,0001000000000001,1503
0x164,0,8,0008000000000109,293
0x329,0,8,0fa77f8c112f0010,860
0x18f,0,8,0029210000450000,1044
0x370,0,8,ff200080ff0000ec,832
0x440,0,8,fff00000ff9c0900,817
0x545,0,8,d80e008b35003900,533
0x153,0,8,008010ff00ffa02e,1257
0x1f1,0,8,0000000000000000,256
0x2b0,0,5,1300000750ffffff,1118
0x4b1,1,0,ffffffffffffffff,2754
0x4b1,0,8,0001000000000001,252
0x4b0,0,8,0000000000000000,736
0x164,0,8,000800000000020a,261
0x4f0,0,8,0000360000ced204,357
0x18f,0,8,0029200000450000,1344
0x43f,0,8,105060ff4b980900,1051
0x153,0,8,008010ff00ffb03e,2434
0x220,0,8,eb03060409003910,226
0x2b0,0,5,1600000711ffffff,1458
0x350,0,8,0520a4797b000083,1461
0x5a0,1,0,ffffffffffffffff,1679
0x4f2,0,8,000020380000009b,1397
0x81,0,8,7f84600000000035,1430
0x43f,0,8,105060ff4b9c0900,1418
0x153,0,8,008010ff00ffc04e,2069
0x1f1,0,8,0000000000000000,234
0x2b0,0,5,1600000722ffffff,1242
0x165,0,8,0ee87f000000029b,212
0x5a2,1,0,ffffffffffffffff,3166
0x4b0,0,8,0000000000000000,264
0x164,0,8,000800000000040c,256
0x5a2,0,4,2500a501ffffffff,160
0x4f0,0,8,0000380000ced204,251
0x329,0,8,40a77f8c112f0010,758
0x18f,0,8,0029200000450000,752
0x370,0,8,ff200080ff000028,743
0x153,0,8,008010ff00ffd05e,2188
0x220,0,8,f003fb0309003310,221
0x2b0,0,5,1300000763ffffff,1357
0x165,0,8,0ee87f000000039a,244
0x5f0,0,2,0000ffffffffffff,155
0x2c0,0,8,3d00000000000000,856
0x350,0,8,0520b4797b000093,346
0x4b1,0,8,0001000000000001,2059
0x164,0,8,000800000000050d,219
0x153,1,0,ffffffffffffffff,88
0x18f,0,8,0029200000450000,916
0x80,0,8,0017d80a201a2037,502
0x2a0,0,8,6200609ddb0cba02,497
0x370,0,8,ff200080ff0000ec,511
0x43f,0,8,105060ff4ba00900,516
0x440,0,8,fff00000ffa40900,246
0x545,0,8,d80e008a2d003000,496
0x153,0,8,008010ff00ffe06e,1152
0x1f1,0,8,0000000000000000,232
0x220,0,8,f103fe030c003210,230
0x2b0,0,5,1600000744ffffff,1196
0x165,0,8,0ee87f000000049d,275
0x4b0,0,8,0000000000000000,3181
0x164,0,8,000800000000060e,256
0x4f0,0,8,00003a0000ced204,563
0x164,1,0,ffffffffffffffff,69
0x164,0,8,000800000000060e,269
0x316,0,8,051fec0a201a007f,235
0x80,0,8,0017ec0a1f1a20f8,241
0x81,0,8,7f84600000000008,241
0x110,0,8,e03c300900000000,242
0x18f,0,8,0029200000450000,234
0x260,0,8,05200030ff935f08,235
0x2a0,0,8,0200609ddb0cba02,240
0x329,0,8,40a77f8c112f0010,227
0x370,0,8,ff200080ff0000a0,247
0x43f,0,8,105060ff4ba00900,234
0x440,0,8,ff000000ffa40900,239
0x545,0,8,d80e008b29002d00,238
0x153,0,8,008010ff00ff008e,981
0x220,0,8,ee03ff030c003510,225
0x2b0,0,5,1600000755ffffff,1485
0x165,0,8,0ee87f000000059c,215
0x350,0,8,0520c4797b0000e3,1358
0x4b1,0,8,0001000000000001,1724
0x164,0,8,000800000000070f,233
0x587,0,8,0000000000000001,453
0x4f2,0,8,000020380000009d,244
0x43f,0,8,105060ff4ba00900,269
0x1f1,1,0,ffffffffffffffff,85
0x1f1,0,8,0000000000000000,269
0x50,0,4,00820000ffffffff,162
0x316,0,8,051fec0a201a007f,244
0x18f,0,8,0029200000450000,236
0x80,0,8,0017ec0a1f1a20e9,260
0x4f2,0,8,0000a038000000a3,72823
0x153,0,8,008010ff00ff60ee,3297
0x1f1,0,8,0000000000000000,253
0x220,0,8,fa03fb030c003a10,235
0x316,0,8,051c460a1c13007f,3002
0x260,0,8,051c0030ff936308,248
0x18f,0,8,00211c0000430000,226
0x80,0,8,0017460a1c131c24,234
0x81,0,8,4d845d00000000d4,235
0x2a0,0,8,02005d9dc20cb702,236
0x329,0,8,d7a8808c112e0010,227
0x4b0,0,8,0000000000000000,248
0x164,0,8,0008000000000a02,244
0x43f,0,8,105064ff51480900,494
0x545,0,8,da0e008a40004100,505
0x350,0,8,0520246565000001,1010
0x153,0,8,008010ff00ff70fe,2695
0x220,0,8,fb03ff030c003a10,248
0x2b0,0,5,7700000761ffffff,368
0x165,0,8,12d87f00000001b4,253
0x316,0,8,051c460a1c13007f,2818
0x260,0,8,051c0030ff936317,235
0x2a0,0,8,a2005d9dc20cb702,230
0x80,0,8,0017460a1c131c15,237
0x81,0,8,4d845d00000000c5,278
0x18f,0,8,00211c0000430000,202
0x329,0,8,d7a8808c112e0010,230
0x382,0,8,40fe0f000000000c,248
0x370,0,8,ff200080ff000064,243
0x43f,0,8,105064ff51480900,243
0x440,0,8,ff500000ff480900,249
0x4b1,0,8,0000000000000000,252
0x4f2,0,8,0000a038000000a4,503
0x4f0,0,8,000048000095cd04,505
0x153,0,8,008010ff00ff800e,2800
0x1f1,0,8,0000000000000000,250
0x220,0,8,f80303040c003a10,245
0x165,0,8,13d87f00000002b6,239
0x2b0,0,5,7700000752ffffff,184
0x316,0,8,051c6a0a1c13007f,2765
0x260,0,8,051c0030ff936326,232
0x18f,0,8,00211c0000430000,254
0x80,0,8,00176a0a1c131ca6,232
0x81,0,8,4d845d00000000b6,267
0x2a0,0,8,c2005d9dc20cb702,202
0x329,0,8,d7a8808c112e0010,229
0x4b0,0,8,0000000000000000,248
0x164,0,8,0008000000000c04,245
0x370,0,8,ff200080ff000028,242
0x43f,0,8,105064ff51440900,239
0x440,0,8,ffa00000ff440900,250
0x545,0,8,da0e008b3f003e00,242
0x350,0,8,0520346565000011,932
0x257,0,5,ecdfd6729cffffff,1644
0x153,0,8,008010ff00ff901e,833
0x220,0,8,f503000409003a10,246
0x2b0,0,5,7700000743ffffff,383
0x165,0,8,12d87f00000003b6,249
0x316,0,8,051c6a0a1c13007f,3069
0x18f,0,8,00211c0000430000,251
0x80,0,8,00176a0a1c131c97,246
0x81,0,8,4d845d00000000a7,259
0x260,0,8,051c0030ff936335,240
0x2a0,0,8,62005d9dc20cb702,234
0x329,0,8,d7a8808c112e0010,231
0x370,0,8,ff200080ff0000ec,243
0x382,0,8,40fe0f0000000000,247
0x43f,0,8,105064ff51440900,239
0x440,0,8,fff00000ff480900,243
0x4b1,0,8,0000000000000000,248
0x164,0,8,0008000000000d05,247
0x4f2,0,8,0000a038000000a5,242
0x545,0,8,da0e008b40003f00,239
0x4f0,0,8,00004a000095cd04,245
0x153,0,8,008010ff00ffa02e,2559
0x1f1,0,8,0000000000000000,253
0x220,0,8,f503f90309003a10,243
0x165,0,8,12d87f00000004b1,252
0x2b0,0,5,7700000734ffffff,188
0x316,0,8,051c760a1c13007f,2643
0x260,0,8,051c0030ff936308,234
0x18f,0,8,00211c0000430000,233
0x80,0,8,0017760a1c131cb8,232
0x81,0,8,4d845d0000000098,236
0x2a0,0,8,02005d9dc20cb702,233
0x329,0,8,0fa8808c112e0010,230
0x4b0,0,8,0000000000000000,255
0x164,0,8,0008000000000e06,248
0x370,0,8,ff200080ff0000a0,237
0x43f,0,8,105064ff51480900,238
0x440,0,8,ff000000ff4c0900,238
0x545,0,8,da0e008b40003f00,236
0x350,0,8,0520446565000061,985
0x153,0,8,008010ff00ffb03e,2543
0x350,0,8,05208465650000a1,81269
0x153,0,8,008010ff00ff40ce,2236
0x2b0,0,5,750000078dffffff,952
0x316,0,8,051b980a1b13007f,3027
0x260,0,8,051b0030ff935f1d,232
0x2a0,0,8,a2005d9dc20cb702,230
0x80,0,8,0017980a1b131b01,234
0x81,0,8,4d845d0000000001,265
0x329,0,8,40a8808c112f0010,466
0x43f,0,8,105064ff51540900,742
0x164,0,8,000800000000070f,765
0x4f0,0,8,000054000095cd04,764
0x153,0,8,008010ff00ff50de,2540
0x1f1,0,8,0000000000000000,260
0x220,0,8,f403f80309003a10,235
0x165,0,8,11e87f0000000e88,671
0x316,0,8,051b980a1b13007f,2847
0x260,0,8,051b0030ff935f2c,230
0x18f,0,8,00211b0000430000,237
0x80,0,8,0017980a1b131bf2,236
0x2a0,0,8,c2005d9dc20cb702,488
0x164,0,8,0008000000000800,759
0x43f,0,8,105064ff51580900,488
0x545,0,8,da0e008c36003a00,488
0x350,0,8,05209465650000b1,944
0x153,0,8,008010ff00ff60ee,2213
0x220,0,8,f603000409003a10,234
0x2b0,0,5,75000007afffffff,709
0x165,0,8,11e87f0000000f89,238
0x587,0,8,0000000000000003,1829
0x316,0,8,051a980a1b13007f,1551
0x18f,0,8,00211b0000430000,243
0x80,0,8,0017980a1a131bf3,238
0x81,0,8,4d845d00000000e3,246
0x260,0,8,051b0030ff935d3d,240
0x2a0,0,8,62005d9dc20cb702,234
0x329,0,8,40a8808c112f0010,233
0x370,0,8,ff200080ff0000ec,241
0x382,0,8,40fe0f0000000008,246
0x43f,0,8,105064ff51580900,237
0x440,0,8,fff00000ff5c0900,249
0x4b1,0,8,0000000000000000,264
0x110,0,8,e03c300900000000,246
0x164,0,8,0008000000000901,250
0x4f2,0,8,0000b038000000ab,245
0x545,0,8,da0e008b33003a00,251
0x4f0,0,8,000056000095cd04,243
0x153,0,8,008010ff00ff70fe,1705
0x1f1,0,8,0000000000000000,267
0x220,0,8,f70304040c003a10,250
0x2b0,0,5,7700000770ffffff,388
0x165,0,8,11e87f0000000086,246
0x2c0,0,8,3d00000000000000,2226
0x316,0,8,051a6e0a1b13007f,517
0x260,0,8,051b0030ff935d00,236
0x18f,0,8,00211b0000430000,244
0x80,0,8,00176e0a1a131bb4,234
0x81,0,8,4d845d00000000d4,239
0x2a0,0,8,02005d9dc20cb702,235
0x329,0,8,85a8808c112e0010,232
0x4b0,0,8,0000000000000000,247
0x164,0,8,0008000000000a02,248
0x370,0,8,ff200080ff0000a0,259
0x43f,0,8,105064ff515c0900,247
0x440,0,8,ff000000ff640900,246
0xa0,0,8,4476460a00240002,236
0x50,0,4,00000000ffffffff,429
0x4b0,0,8,0000000000000000,2819
0x164,0,8,0008000000000a02,220
0x43f,0,8,105060ff4bac0900,1226
0x370,0,8,ff200080ff0000a0,218
0x440,0,8,ff000000ffb40900,242
0x260,0,8,05200030ff935f08,241
0x2a0,0,8,0200609ddb0cba02,227
0x80,0,8,0017d40a201a202c,246
0x81,0,8,7f846000000000cc,233
0x18f,0,8,0029200000450000,239
0x316,0,8,0520d40a201a007f,241
0x329,0,8,85a77f8c112f0010,228
0x4b0,1,0,ffffffffffffffff,86
0x4b0,0,8,0000000000000000,259
0x4f0,0,8,00003e0000ced204,258
0x545,0,8,d817008c30003000,239
0x4f1,0,8,c016000000000000,238
0x690,0,8,03000120a0000c08,258
0x153,0,8,008010ff00ff40ce,238
0x5e4,0,3,000200ffffffffff,1757
0x165,0,8,0ee87f0000000990,247
0x2b0,0,5,15000007a9ffffff,147
0x350,0,8,0520e4797b0000c3,1212
0x4b1,0,8,0001000000000001,1433
0x164,0,8,0008000000000b03,237
0x4f2,0,8,000030380000009f,1073
0x370,0,8,ff200080ff000064,215
0x260,0,8,05200030ff935f08,34525
0x220,0,8,ef03f80309003510,1852
0x2b0,0,5,16000007ddffffff,2112
0x165,0,8,0ee87f0000000d94,214
0x2c0,0,8,3d00000000000000,955
0x350,0,8,052004797b000023,483
0x4b1,0,8,0001000000000001,1056
0x164,0,8,0008000000000f07,229
0x43f,0,8,105060ff4ba80900,1623
0x316,0,8,0521cc0a201a007f,220
0x81,0,8,7f84600000000071,759
0x329,0,8,85a77f8c112f0010,716
0x440,0,8,ff500000ffa80900,764
0x153,0,8,008010ff00ff901e,805
0x164,0,8,0008000000000f07,895
0x2b0,0,5,16000007eeffffff,1591
0x165,0,8,0ee87f0000000e97,219
0x4b0,0,8,0000000000000000,2376
0x164,0,8,0008000000000008,227
0x4f0,0,8,0000440000ced204,1396
0x43f,0,8,105060ff4ba40900,249
0x316,0,8,0521ec0a201a007f,235
0x329,0,8,d7a77f8c112f0010,234
0x80,0,8,0017ec0a211a2022,236
0x110,0,8,e03c300900000000,489
0x2a0,0,8,c200609ddb0cba02,729
0x545,0,8,d817008b34003400,754
0x1f1,1,0,ffffffffffffffff,936
0x2b0,0,5,15000007cfffffff,2090
0x165,0,8,0ee87f0000000f96,210
0x350,0,8,052014797b000033,1281
0x4b1,0,8,0001000000000001,932
0x164,0,8,0008000000000109,223
0x587,0,8,0000000000000002,1268
0x4f2,0,8,00003038000000a2,242
0x316,0,8,0521ec0a201a007f,238
0x329,0,8,d7a77f8c112f0010,225
0x80,0,8,0017ec0a211a2013,486
0x2a0,0,8,6200609ddb0cba02,728
0x43f,0,8,105060ff4ba40900,758
0x153,0,8,008010ff00ffb03e,861
0x220,1,0,ffffffffffffffff,924
0x2b0,0,5,1600000700ffffff,1739
0x165,0,8,0ef87f0000000089,222
0xa0,0,8,4c76d80a00260002,1085
0xa1,0,8,8086808027000000,233
0x4b0,0,8,0000000000000000,868
0x164,0,8,000800000000020a,221
0x4f0,0,8,0000460000ced204,1574
0x316,0,8,0521ec0a201a007f,206
0x260,0,8,05200030ff935d0a,494
0x2a0,0,8,0200609ddb0cba02,742
0x43f,0,8,105060ff4ba80900,737
0x153,0,8,008010ff00ffc04e,1051
0x220,0,8,ea0306040c003b10,222
0x2c0,1,0,ffffffffffffffff,1064
0x2b0,0,5,1500000721ffffff,1450
0x165,0,8,0ee87f0000000198,211
0x350,0,8,052024797b000003,1352
0x4b1,0,8,0001000000000001,704
0x164,0,8,000800000000030b,232
0x4f2,0,8,00003038000000a3,1692
0x43f,0,8,105060ff4bac0900,257
0x316,0,8,0521e00a211a007f,240
0x81,0,8,7f84600000000035,763
0x370,0,8,ff200080ff000064,1160
0x153,0,8,008010ff00ffd05e,1037
0x4b0,1,0,ffffffffffffffff,1668
0x4b0,0,8,0000000000000000,260
0x2b0,0,5,1600000722ffffff,848
0x165,0,8,0ee87f000000029b,233
0x4b0,0,8,0000000000000000,2005
0x164,0,8,000800000000040c,224
0x43f,0,8,105060ff4bac0900,2019
0x370,0,8,ff200080ff000028,221
0x440,0,8,ffa00000ffb00900,239
0x316,0,8,0521e00a211a007f,238
0x80,0,8,0017e00a211a2196,235
0x260,0,8,05210030ff936122,752
0x545,0,8,d810008b33003400,990
0x4f1,0,8,c016000000000000,752
0x4b1,1,0,ffffffffffffffff,1464
0x4b1,0,8,0001000000000001,262
0x5e4,0,3,000200ffffffffff,534
0x350,0,8,052034797b000013,1577
0x4b1,0,8,0001000000000001,614
0x164,0,8,000800000000050d,228
0x4f2,0,8,00004038000000a4,1875
0x316,0,8,0521c40a211a007f,208
0x260,0,8,05210030ff936131,234
0x81,0,8,7f84600000000017,758
0x329,0,8,d7a77f8c112f0010,662
0x440,0,8,fff00000ffa80900,1017
0x220,0,8,ef03fa030c003d10,748
0x1f1,0,8,0000000000000000,46078
0x4f0,0,8,00004e0000ced204,2965
0x43f,0,8,105060ff4ba80900,315
0x81,0,8,7f846000000000cc,1031
0x2a0,0,8,0200609ddb0cba02,765
0x220,0,8,eb03ff030c003910,1015
0x2b0,0,5,1600000799ffffff,3061
0x165,0,8,0de87f0000000993,216
0x220,1,0,ffffffffffffffff,1077
0x220,0,8,eb03ff030c003910,235
0x350,0,8,052064797b000043,236
0x164,0,8,0008000000000b03,515
0x587,0,8,0000000000000003,1732
0x4f2,0,8,00004038000000a7,218
0x370,0,8,ff200080ff000064,536
0x316,0,8,0521fc0a201a007f,698
0x18f,0,8,0029200000450000,996
0x1f1,0,8,0000000000000000,739
0x220,0,8,eb03090409003910,235
0x382,0,8,40fe0f000000000c,487
0x2b0,0,5,140000078affffff,2296
0x165,0,8,0df87f0000000a80,213
0x4b0,0,8,0000000000000000,1353
0x164,0,8,0008000000000c04,228
0x2c0,1,0,ffffffffffffffff,88
0x2c0,0,8,3d00000000000000,269
0x4f0,0,8,0000500000ced204,2094
0x43f,0,8,105060ff4bb00900,213
0x316,0,8,0521e20a201a007f,236
0x2a0,0,8,c200609ddb0cba02,238
0x18,0,8,2800017001002010,259
0x80,0,8,0017e20a211a200e,233
0x81,0,8,7f846000000000ae,241
0x18f,0,8,0029200000450000,243
0x260,0,8,05200030ff936123,230
0x329,0,8,40a77f8c112e0010,236
0xa0,0,8,4c76de0a00250002,235
0xa1,0,8,7f86808028000000,238
0x153,0,8,008010ff00ff70fe,235
0x220,0,8,eb0308040c003910,235
0x370,0,8,ff200080ff000028,248
0x440,0,8,ffa00000ffb40900,245
0x545,0,8,d80f008c32003200,230
0x2b0,0,5,140000079bffffff,1938
0x165,0,8,0ee87f0000000b92,202
0x4b1,0,8,0001000000000001,1335
0x164,0,8,0008000000000d05,217
0x350,0,8,052074797b000053,233
0x4b0,1,0,ffffffffffffffff,90
0x4b0,0,8,0000000000000000,265
0x4f2,0,8,00004038000000a8,1909
0x316,0,8,0521bc0a201a007f,205
0x329,0,8,40a77f8c112e0010,236
0x80,0,8,0017bc0a211a208f,245
0x81,0,8,7f8460000000009f,237
0x18f,0,8,0029200000450000,241
0x260,0,8,05200030ff936132,239
0x2a0,0,8,6200609ddb0cba02,229
0x370,0,8,ff200080ff0000ec,240
0x382,0,8,40fe0f0000000000,256
0x153,0,8,008010ff00ff800e,252
0x1f1,0,8,0000000000000000,267
0x220,0,8,ee0300040c003910,239
0x43f,0,8,105060ff4bb00900,239
0x440,0,8,fff00000ffb00900,246
0x545,0,8,d80f008b33003300,232
0x2b0,0,5,14000007ecffffff,2238
0x165,0,8,0ee87f0000000c95,208
0x4b0,0,8,0000000000000000,1192
0x164,0,8,0008000000000e06,219
0x4b1,1,0,ffffffffffffffff,705
0x4b1,0,8,0001000000000001,245
0x316,0,8,0521bc0a201a007f,1914
0x260,0,8,05200030ff936105,208
0x18f,0,8,0029200000450000,237
0x80,0,8,0017bc0a211a2070,232
0x81,0,8,7f84600000000080,244
0x2a0,0,8,0200609ddb0cba02,231
0x329,0,8,40a77f8c112e0010,230
0x370,0,8,ff200080ff0000a0,241
0x153,0,8,008010ff00ff901e,242
0x220,0,8,f003fc0309003a10,239
0x43f,0,8,105060ff4bac0900,237
0x440,0,8,ff000000ffac0900,245
0x4f0,0,8,0000520000ced204,233
0x545,0,8,d80f008b33003300,232
0x4f1,0,8,c016000000000000,248
0x690,0,8,03000120a0001408,258
0x5e4,0,3,000200ffffffffff,1871
0x165,0,8,0ee87f0000000d94,237
0x2b0,0,5,16000007ddffffff,171
0x4b1,0,8,0001000000000001,1014
0x164,0,8,0008000000000f07,233
0x350,0,8,052084797b0000a3,236
0x2c0,0,8,3d00000000000000,68337
0x2b0,0,5,1400000764ffffff,3382
0x165,0,8,0fe87f000000049c,227
0x4b0,0,8,0000000000000000,558
0xa0,0,8,4b76de0a00250002,681
0x4f0,0,8,00005a0000ced204,2815
0x316,0,8,0521a00a211a007f,212
0x18f,0,8,0029210000450000,235
0x260,0,8,05210030ff936500,233
0x80,0,8,0017a00a211a21b8,236
0x220,0,8,ef03fc0309003f10,1029
0x440,0,8,ff000000ffa00900,1039
0x2b0,0,5,1600000755ffffff,3062
0x165,0,8,0fe87f000000059d,229
0x4b1,0,8,0001000000000001,472
0x350,0,8,0520c4797b0000e3,991
0x4f2,0,8,00005038000000ad,2656
0x43f,0,8,105060ff4ba00900,214
0x316,0,8,0521a00a211a007f,231
0x81,0,8,7f846000000000f9,742
0x1f1,0,8,0000000000000000,768
0x370,0,8,ff200080ff000064,973
0x4b1,0,8,0001000000000001,879
0x2b0,0,5,1400000746ffffff,2111
0x165,0,8,10e87f0000000681,216
0x164,0,8,0008000000000800,584
0x43f,0,8,105060ff4b9c0900,3690
0x316,0,8,0521a00a211a007f,200
0x2a0,0,8,c200609ddb0cba02,233
0x80,0,8,0017a00a211a219a,238
0x81,0,8,7f846000000000ea,236
0x18f,0,8,0029210000450000,536
0x329,0,8,d7a77f8c112f0010,727
0x545,0,8,d817008936003900,1001
0x51a,0,8,0003000000000000,626
0x5e4,0,3,000200ffffffffff,1803
0x165,0,8,10d87f00000007b0,261
0x4b1,0,8,0001000000000001,398
0x350,0,8,0520d4797b0000f3,1104
0x4f2,0,8,00006038000000ae,2627
0x316,0,8,0521a40a211a007f,202
0x260,0,8,05210030ff93673b,234
0x2a0,0,8,6200609ddb0cba02,234
0x81,0,8,7f846000000000db,506
0x1f1,0,8,0000000000000000,986
0x382,0,8,40fe0f0000000008,1048
0x545,0,8,d817008b39003a00,1014
0x2b0,0,5,1600000788ffffff,1829
0x165,0,8,10e87f000000088f,207
0x4b0,0,8,0000000000000000,253
0x4f0,0,8,00005e0000ced204,3812
0x316,0,8,0521c80a211a007f,202
0x260,0,8,05210030ff93670e,231
0x18f,0,8,0029210000450000,253
0x80,0,8,0017c80a211a21dc,223
0x81,0,8,7f846000000000cc,238
0x153,0,8,008010ff00ff60ee,239
0x220,0,8,ee03f7030c003710,237
0x2a0,0,8,0200609ddb0cba02,236
0x329,0,8,d7a77f8c112f0010,224
0x153,1,0,ffffffffffffffff,84
0x370,0,8,ff200080ff0000a0,504
0x43f,0,8,105060ff4b900900,238
0x510,0,8,0000000000000000,497
0x2b0,0,5,1600000799ffffff,2342
0x165,0,8,10e87f000000098e,209
0x4b1,0,8,0001000000000001,245
0x164,0,8,0008000000000b03,245
0x350,0,8,0520e4797b0000c3,883
0x4f2,0,8,00006038000000af,2601
0x43f,0,8,105060ff4b900900,304
0x316,0,8,0521c80a211a007f,227
0x2a0,0,8,a200609ddb0cba02,234
0x80,0,8,0017c80a211a21cd,230
0x81,0,8,7f846000000000bd,237
0x153,0,8,008010ff00ff70fe,242
0x18f,0,8,0029210000450000,241
0x1f1,0,8,0000000000000000,254
0x220,0,8,ef03fb030c003610,225
0x260,0,8,05210030ff93671d,238
0x329,0,8,d7a77f8c112f0010,224
0x164,1,0,ffffffffffffffff,81
0x164,0,8,0008000000000b03,259
0x370,0,8,ff200080ff000064,241
0x382,0,8,40fe0f000000000c,242
