ID,RemoteFrame,DLC,Payload,TimeInterval
0x153,0,8,008010ff00ff901e,1739901102.4854677
0x153,0,8,008010ff00ffa02e,1739901102.4873827
0x165,0,8,0ee87f0000000198,1739901102.4876242
0x350,0,8,052024797b000003,1739901102.4890597
0x587,0,8,000000000000000e,1739901102.4914787
0x4f2,0,8,0000003800000093,1739901102.4917238
0x316,0,8,05219e0a211a007f,1739901102.492263
0x81,0,8,7f84600000000035,1739901102.4932165
0x382,0,8,40fe0f000000000c,1739901102.4945104
0x545,0,8,d818008a3b003b00,1739901102.4955673
0x164,0,8,000800000000030b,1739901102.4967268
0x153,0,8,008010ff00ffb03e,1739901102.4977913
0x4f0,0,8,0000280000ced204,1739901102.5022883
0x43f,0,8,105060ff4b8c0900,1739901102.5025673
0x316,0,8,05219e0a211a007f,1739901102.5028775
0x2a0,0,8,c200609ddb0cba02,1739901102.5031984
0x80,0,8,00179e0a211a2106,1739901102.5037844
0x370,0,8,ff200080ff000028,1739901102.505078
0x545,0,8,d80f00893b003b00,1739901102.5061264
0x1f1,0,8,0000000000000000,1739901102.5073183
0x153,0,8,008010ff00ffc04e,1739901102.508426
0x350,0,8,052034797b000013,1739901102.5102062
0x4f2,0,8,0000003800000094,1739901102.513033
0x350,0,8,0520746565000051,1739901102.899871
0x153,0,8,008010ff00ff20ae,1739901102.9022079
0x220,0,8,f703010409003a10,1739901102.902468
0x165,0,8,12d87f0000000bbe,1739901102.903296
0x316,0,8,051b840a1b13007f,1739901102.9059818
0x18f,0,8,00211b0000430000,1739901102.9064376
0x80,0,8,0017840a1b131b7f,1739901102.9067733
0x316,0,8,051b840a1b13007f,1739901102.9193366
0x43f,0,8,105064ff51500900,1739901102.9218738
0x164,0,8,000800000000070f,1739901102.9345977
0x153,0,8,008010ff00ff50de,1739901102.9378824
0x1f1,0,8,0000000000000000,1739901102.938151
0x220,0,8,f403f80309003a10,1739901102.9384053
0x2b0,0,5,74000007ae,1739901102.9388165
0x165,0,8,11e87f0000000e88,1739901102.939072
0x316,0,8,051b980a1b13007f,1739901102.9419246
0x260,0,8,051b0030ff935f2c,1739901102.9421759
0x18f,0,8,00211b0000430000,1739901102.94244
0x80,0,8,0017980a1b131bf2,1739901102.9426942
0x81,0,8,4d845d00000000f2,1739901102.9429739
0x2a0,0,8,c2005d9dc20cb702,1739901102.9432015
0x164,0,8,0008000000000800,1739901102.9439895
0x440,0,8,ffa00000ff5c0900,1739901102.944768
0x350,0,8,05209465650000b1,1739901102.9460013
0x153,0,8,008010ff00ff60ee,1739901102.9482305
0x220,0,8,f603000409003a10,1739901102.9484835
0x2b0,0,5,75000007af,1739901102.949209
0x165,0,8,11e87f0000000f89,1739901102.9494658
0x587,0,8,0000000000000003,1739901102.9513001
0x316,0,8,051a980a1b13007f,1739901102.9534216
0x153,0,8,008010ff00ff70fe,1739901102.9604204
0x1f1,0,8,0000000000000000,1739901102.9606888
0x2b0,0,5,7700000770,1739901102.961353
0x2c0,0,8,3d00000000000000,1739901102.9638393
0x316,0,8,051a6e0a1b13007f,1739901102.964372
0x260,0,8,051b0030ff935d00,1739901102.9646256
0x18f,0,8,00211b0000430000,1739901102.9648874
0x80,0,8,00176e0a1a131bb4,1739901102.9651408
0x329,0,8,85a8808c112e0010,1739901102.965907
0x370,0,8,ff200080ff0000a0,1739901102.9667068
0xa0,0,8,4476460a00240002,1739901102.9674819
0x4b0,0,8,0000000000000000,1739901102.9707499
0x164,0,8,0008000000000a02,1739901102.9709918
0x43f,0,8,105060ff4bac0900,1739901102.9722345
0x370,0,8,ff200080ff0000a0,1739901102.9724722
0x440,0,8,ff000000ffb40900,1739901102.9727342
0x260,0,8,05200030ff935f08,1739901102.9729967
0x2a0,0,8,0200609ddb0cba02,1739901102.9732442
0x80,0,8,0017d40a201a202c,1739901102.9735117
0x18f,0,8,0029200000450000,1739901102.9740248
0x4b0,1,0,,1739901102.9746487
0x545,0,8,d817008c30003000,1739901102.9754536
0x153,0,8,008010ff00ff40ce,1739901102.9762528
0x5e4,0,3,000200,1739901102.978026
0x165,0,8,0ee87f0000000990,1739901102.9782856
0x329,0,8,85a77f8c112f0010,1739901102.9841285
0x260,0,8,05200030ff935f17,1739901102.9851623
0x43f,0,8,105060ff4bac0900,1739901102.9859395
0x545,0,8,d817008a30003000,1739901102.9868722
0x153,0,8,008010ff00ff50de,1739901102.9873974
0x2b0,0,5,16000007aa,1739901102.9894917
0x165,0,8,0ee87f0000000a93,1739901102.9897354
0x4b0,0,8,0000000000000000,1739901102.9924793
0x164,0,8,0008000000000c04,1739901102.9927034
0x4f0,0,8,0000400000ced204,1739901102.9938977
0x370,0,8,ff200080ff000028,1739901102.9941676
0x316,0,8,0520b20a201a007f,1739901102.9944344
0x2a0,0,8,c200609ddb0cba02,1739901102.994719
0x18f,0,8,0029200000450000,1739901102.9955595
0x440,0,8,ffa00000ffb00900,1739901102.996649
0x5a0,1,0,,1739901102.9973
0x220,0,8,ee03fc0309003510,1739901102.9982798
0x2b0,0,5,140000079b,1739901103.0002165
0x165,0,8,0ee87f0000000b92,1739901103.0004582
0x350,0,8,0520f4797b0000d3,1739901103.001938
0x4b1,0,8,0001000000000001,1739901103.0031471
0x164,0,8,0008000000000d05,1739901103.0034
0x5a2,1,0,,1739901103.0085769
0x1f1,0,8,0000000000000000,1739901103.0094852
0x2b0,0,5,15000007fc,1739901103.011555
0x165,0,8,0ee87f0000000c95,1739901103.0117922
0x4b0,0,8,0000000000000000,1739901103.0143266
0x164,0,8,0008000000000e06,1739901103.01456
0x4f0,0,8,0000420000ced204,1739901103.015854
0x316,0,8,0520b20a201a007f,1739901103.016088
0x329,0,8,85a77f8c112f0010,1739901103.0163398
0x370,0,8,ff200080ff0000a0,1739901103.0166056
0x43f,0,8,105060ff4ba80900,1739901103.016868
0x80,0,8,0017b20a201a2020,1739901103.017131
0x18f,0,8,0029200000450000,1739901103.017659
0x440,0,8,ff000000ffa80900,1739901103.0184276
0x153,1,0,,1739901103.0189857
0x220,0,8,ef03f80309003510,1739901103.0198147
0x2b0,0,5,16000007dd,1739901103.0219455
0x164,0,8,0008000000000008,1739901103.3782454
0x4b1,1,0,,1739901103.3887153
0x4f2,0,8,00006038000000b2,1739901103.3953197
0x220,0,8,f003fd030c003e10,1739901103.3966494
0x382,0,8,40fe0f0000000008,1739901103.399178
0x5a0,0,8,0000000000000000,1739901103.4017634
0x43f,0,8,105060ff4b800900,1739901103.407969
0x153,0,8,008010ff00ffe06e,1739901103.4082503
0x18f,0,8,0029210000450000,1739901103.4085407
0x316,0,8,0521c60a211a007f,1739901103.4105058
0x5a2,1,0,,1739901103.4141529
0x5e4,0,3,000200,1739901103.415853
0x4f2,0,8,00007038000000b3,1739901103.419746
0x43f,0,8,105060ff4b800900,1739901103.4200075
0x80,0,8,0017e80a211a2125,1739901103.421215
0x329,0,8,0fa77f8c11300010,1739901103.4232492
0x59b,0,8,0000000000000088,1739901103.4247377
0x164,0,8,000800000000040c,1739901103.4266896
0x4f0,0,8,0000680000ced204,1739901103.4312801
0x43f,0,8,105060ff4b840900,1739901103.4315305
0x153,0,8,008010ff00ff109e,1739901103.431788
0x81,0,8,7f84600000000026,1739901103.4325788
0x2a0,0,8,c200609ddb0cba02,1739901103.433361
0x440,0,8,ffa00000ff880900,1739901103.434403
0x4b1,0,8,0001000000000001,1739901103.436962
0x164,0,8,000800000000050d,1739901103.4372268
0x164,1,0,,1739901103.4373431
0x164,0,8,000800000000050d,1739901103.437675
0x350,0,8,052034797b000013,1739901103.4392464
0x4f2,0,8,00007038000000b4,1739901103.4419234
0x316,0,8,0521e80a211a007f,1739901103.4422495
0x153,0,8,008010ff00ff20ae,1739901103.4425678
0x2a0,0,8,6200609ddb0cba02,1739901103.4445913
0x382,0,8,40fe0f0000000000,1739901103.445405
0x545,0,8,d80f008b35003900,1739901103.4461827
0x4b0,0,8,0000000000000000,1739901103.4479313
0x164,0,8,000800000000060e,1739901103.4481819
0x2b0,0,5,1600000744,1739901103.448532
0x4f0,0,8,00006a0000ced204,1739901103.452814
0x153,0,8,008010ff00ff30be,1739901103.4530377
0x220,0,8,e80304040c003d10,1739901103.4532967
0x260,0,8,05210030ff936500,1739901103.4535549
0x80,0,8,0017e80a211a21f8,1739901103.453811
0x81,0,8,7f84600000000008,1739901103.4540796
0x329,0,8,40a77f8c11300010,1739901103.4551063
0x545,0,8,d80f008c34003600,1739901103.456133
0x4b1,0,8,0001000000000001,1739901103.4582703
0x164,0,8,000800000000070f,1739901103.458521
0x220,0,8,e80304040c003d10,1739901103.459907
0x153,0,8,008010ff00ff40ce,1739901103.4635086
0x1f1,0,8,0000000000000000,1739901103.4638345
0x220,0,8,eb03fe0309003b10,1739901103.4641545
0x2a0,0,8,a200609ddb0cba02,1739901103.465619
0x43f,0,8,105060ff4b8c0900,1739901103.4670439
0x4b0,0,8,0000000000000000,1739901103.4695783
0x587,0,8,0000000000000006,1739901103.4869475
0x2a0,0,8,6200609ddb0cba02,1739901103.4891393
0x440,0,8,fff00000ff980900,1739901103.4908543
0x4b0,0,8,0000000000000000,1739901103.4932184
0x165,0,8,0fe87f0000000890,1739901103.4947586
0x153,0,8,008010ff00ff70fe,1739901103.49917
0x164,0,8,0008000000000c04,1739901103.5169232
0x260,0,8,05200030ff935d28,1739901103.5244086
0x4f1,0,8,c016000000000000,1739901103.526096
0x4b1,0,8,0001000000000001,1739901103.5277562
0x5e4,0,3,000200,1739901103.5289502
0x350,0,8,052074797b000053,1739901103.5306478
0x4b1,0,8,0001000000000001,1739901103.5498679
0x350,0,8,052084797b0000a3,1739901103.5529988
0x1f1,1,0,,1739901103.5546062
0x1f1,0,8,0000000000000000,1739901103.5549047
0x316,0,8,0520e00a201a007f,1739901103.5564
0x260,0,8,05200030ff935d19,1739901103.557784
0x153,0,8,008010ff00ffe06e,1739901103.5770798
0x2a0,0,8,6200609ddb0cba02,1739901103.5788364
0x43f,0,8,105060ff4b9c0900,1739901103.581202
0x4b0,0,8,0000000000000000,1739901103.5831625
0x2b0,0,5,1500000730,1739901103.584956
0x81,0,8,7f84600000000035,1739901103.6027336
0x43f,0,8,105060ff4b980900,1739901103.6043377
0x4b0,0,8,0000000000000000,1739901103.605937
0xa0,0,8,4f76b20a00250002,1739901103.6072187
0x153,0,8,008010ff00ff20ae,1739901103.6111398
0x220,0,8,ed03f8030c004210,1739901103.611376
0x316,0,8,0521cc0a201a007f,1739901103.6127112
0x153,0,8,008010ff00ff40ce,1739901103.6342866
0x43f,0,8,105060ff4b980900,1739901103.6359978
0x153,1,0,,1739901103.637452
0x440,0,8,ff000000ff9c0900,1739901103.6388302
0x4b1,0,8,0001000000000001,1739901103.6402235
0x5e4,0,3,000200,1739901103.6420343
0x260,0,8,05210030ff935f25,1739901103.659287
0x1f1,1,0,,1739901103.660778
0x4b1,0,8,0001000000000001,1739901103.6623857
0x0,0,8,0000000000000000,1739901104.1000104
0x350,0,8,0520745f86000088,1739901104.1032584
0x0,0,8,0000000000000000,1739901104.104093
0x0,0,8,0000000000000000,1739901104.1073365
0x260,0,8,05170030018a6331,1739901104.110141
0x0,0,8,0000000000000000,1739901104.1161404
0x316,0,8,05199a091911007f,1739901104.1170638
0x80,0,8,00179a09191119ac,1739901104.1177042
0x2a0,0,8,0200879dbc0cb702,1739901104.1204255
0x0,0,8,0000000000000000,1739901104.1233318
0x440,0,8,ff500000ff540900,1739901104.125142
0x4b1,0,8,0000010000000001,1739901104.126583
0x80,0,8,00179409191119fd,1739901104.1286416
0x0,0,8,0000000000000000,1739901104.12945
0x316,0,8,051994091911007f,1739901104.132829
0x0,0,8,0000000000000000,1739901104.136153
0x0,0,8,0000000000000000,1739901104.1396089
0x260,0,8,0519003001896321,1739901104.1434379
0x1f1,0,8,0000000000000000,1739901104.1467912
0x510,0,8,0000000000000000,1739901104.1511014
0x0,0,8,0000000000000000,1739901104.1545815
0x0,0,8,0000000000000000,1739901104.158229
0x0,0,8,0000000000000000,1739901104.1607115
0x0,0,8,0000000000000000,1739901104.1635556
0x0,0,8,0000000000000000,1739901104.166015
0x260,0,8,0518003001896106,1739901104.1685915
0x1f1,0,8,0000000000000000,1739901104.170811
0x0,0,8,0000000000000000,1739901104.1720934
0x0,0,8,0000000000000000,1739901104.1731591
0x545,0,8,d80d008a37003700,1739901104.1745183
0x0,0,8,0000000000000000,1739901104.175698
0x2a0,0,8,a200879dbc0cb702,1739901104.1768568
0x81,0,8,4084870000000001,1739901104.1778514
0x165,0,8,0008800000000e86,1739901104.178427
0x382,0,8,40fe0f000000000c,1739901104.184636
0x0,0,8,0000000000000000,1739901104.1967776
0x18f,0,8,003f1800003f0000,1739901104.2054827
0x0,0,8,0000000000000000,1739901104.2122257
0x18f,0,8,0029210000450000,1739901104.2221336
0x4f0,0,8,0000a40000ced204,1739901104.2340393
0x260,0,8,05210030ff935f25,1739901104.2364798
0x545,0,8,d817008a35003600,1739901104.2389503
0x153,0,8,008010ff00ff20ae,1739901104.2412558
0x350,0,8,052014797b000033,1739901104.2439034
0x4f2,0,8,0000d038000000d2,1739901104.2464252
0x316,0,8,0521d40a211a007f,1739901104.2466707
0x18f,0,8,0029210000450000,1739901104.246958
0x81,0,8,7f84600000000053,1739901104.2477524
0x370,0,8,ff200080ff0000ec,1739901104.248525
0x545,0,8,d817008b34003500,1739901104.2501569
0x153,0,8,008010ff00ff30be,1739901104.252217
0x220,0,8,eb03ff030c003d10,1739901104.2524755
0x165,0,8,10e87f0000000087,1739901104.2530937
0x4f0,0,8,0000a60000ced204,1739901104.2570763
0x4b1,0,8,0001000000000001,1739901104.2573729
0x164,0,8,000800000000030b,1739901104.2576418
0x316,0,8,0521d40a211a007f,1739901104.2579038
0x329,0,8,d7a77f8c112f0010,1739901104.2581656
0x260,0,8,05210030ff935f07,1739901104.2584264
0x81,0,8,7f84600000000044,1739901104.258962
0x370,0,8,ff200080ff0000a0,1739901104.259753
0x545,0,8,d817008b34003500,1739901104.2605338
0x153,0,8,008010ff00ff40ce,1739901104.2626598
0x1f1,0,8,0000000000000000,1739901104.262898
0x220,0,8,ea0307040c003f10,1739901104.2631595
0x2b0,0,5,1600000711,1739901104.2633548
0x2c0,0,8,3d00000000000000,1739901104.2638872
0x5a0,0,8,0000000000000000,1739901104.2645323
0x4b0,0,8,0000000000000000,1739901104.2678313
0x164,0,8,000800000000040c,1739901104.2680733
0x2a0,0,8,a200609ddb0cba02,1739901104.2683268
0x260,0,8,05210030ff935f16,1739901104.268588
0x80,0,8,0017ea0a211a2105,1739901104.2688441
0x81,0,8,7f84600000000035,1739901104.269106
0x316,0,8,0521ea0a211a007f,1739901104.2696161
0x370,0,8,ff200080ff000064,1739901104.2701283
0x440,0,8,ff500000ff940900,1739901104.2709055
0x153,0,8,008010ff00ff50de,1739901104.2730544
0x220,0,8,eb0306040c004110,1739901104.2732906
0x2b0,0,5,1300000772,1739901104.2737274
0x165,0,8,0fe87f000000029a,1739901104.2739737
0x5a2,1,0,,1739901104.2750154
0x5a2,0,4,2500a501,1739901104.2751887
0x4f0,0,8,0000a80000ced204,1739901104.2779946
0x4b1,0,8,0001000000000001,1739901104.2782316
0x164,0,8,000800000000050d,1739901104.2784944
0x316,0,8,0521d60a211a007f,1739901104.2787461
0x80,0,8,0017d60a211a2146,1739901104.2790034
0x81,0,8,7f84600000000026,1739901104.2792585
0x110,0,8,e03c300900000000,1739901104.2795143
0x260,0,8,05210030ff935f25,1739901104.2800398
0x370,0,8,ff200080ff000028,1739901104.2808204
0x440,0,8,ffa00000ff980900,1739901104.2813334
0x153,0,8,008010ff00ff60ee,1739901104.2833703
0x316,0,8,0520a60a211a007f,1739901104.859342
0x382,0,8,40fe0f000000000c,1739901104.8614752
0x4b1,0,8,0001000000000001,1739901104.8641624
0x164,0,8,0008000000000d05,1739901104.8644078
0x165,0,8,0ee87f0000000a93,1739901104.864678
0x2b0,0,5,150000079a,1739901104.864874
0x4f0,0,8,0000e00000ced204,1739901104.8687172
0x43f,0,8,105060ff4b900900,1739901104.8690953
0x153,0,8,008010ff00ff20ae,1739901104.869354
0x1f1,0,8,0000000000000000,1739901104.8696227
0x220,0,8,f003fd0309003910,1739901104.869875
0x80,0,8,0017a60a201a210e,1739901104.870134
0x81,0,8,7f846000000000ae,1739901104.8703938
0x260,0,8,05210030ff935d27,1739901104.870909
0x329,0,8,40a77f8c112f0010,1739901104.8716729
0x510,0,8,0000000000000000,1739901104.8724716
0x4b0,0,8,0000000000000000,1739901104.8745284
0x164,0,8,0008000000000e06,1739901104.8747714
0x2b0,0,5,16000007bb,1739901104.874988
0x153,0,8,008010ff00ff20ae,1739901104.8753636
0x350,0,8,0520f4797b0000d3,1739901104.8767745
0x4f2,0,8,00003038000000f0,1739901104.8791833
0x316,0,8,0520b20a211a007f,1739901104.8794436
0x153,0,8,008010ff00ff30be,1739901104.879697
0x220,0,8,f003f80309003610,1739901104.8799677
0x18f,0,8,0029210000450000,1739901104.8807411
0x329,0,8,40a77f8c112f0010,1739901104.8815086
0x43f,0,8,105060ff4b900900,1739901104.882295
0x4b1,0,8,0001000000000001,1739901104.8848705
0x164,0,8,0008000000000f07,1739901104.8851118
0x2b0,0,5,15000007fc,1739901104.8853865
0x165,0,8,0ee87f0000000c95,1739901104.8856251
0x164,1,0,,1739901104.8859708
0x4f0,0,8,0000e20000ced204,1739901104.8895416
0x316,0,8,0520b20a211a007f,1739901104.8898647
0x153,0,8,008010ff00ff40ce,1739901104.8901193
0x18f,0,8,0029210000450000,1739901104.8903854
0x80,0,8,0017b20a201a2110,1739901104.8906357
0x220,0,8,ee03fd030c003510,1739901104.891417
0x329,0,8,40a77f8c112f0010,1739901104.8921795
0x440,0,8,ff000000ff8c0900,1739901104.8929589
0x4b0,0,8,0000000000000000,1739901104.8952065
0x164,0,8,0008000000000008,1739901104.8954484
0x2c0,0,8,3d00000000000000,1739901104.8959355
0x165,0,8,0df87f0000000d87,1739901104.8961303
0x1f1,1,0,,1739901104.896756
0x350,0,8,052004797b000023,1739901104.8975658
0x153,0,8,008010ff00ff50de,1739901104.900364
0x220,0,8,ed03040409003510,1739901104.9005923
0x370,0,8,ff200080ff000064,1739901104.9008503
0x43f,0,8,105060ff4b8c0900,1739901104.9011118
0x440,0,8,ff500000ff900900,1739901104.901381
0x18f,0,8,0029210000450000,1739901104.9021406
0x260,0,8,05210030ff936113,1739901104.9029121
0x4f2,0,8,00003038000000f1,1739901104.9036825
0x4b1,0,8,0001000000000001,1739901104.9056134
0x164,0,8,0008000000000109,1739901104.9058566
0x2b0,0,5,16000007ee,1739901104.9062917
0x165,0,8,0ee87f0000000e97,1739901104.906529
0x220,1,0,,1739901104.9075537
0x220,0,8,ed03040409003510,1739901104.9078004
0x4f0,0,8,0000e40000ced204,1739901104.9104211
0x153,0,8,008010ff00ff60ee,1739901104.9106634
0x1f1,0,8,0000000000000000,1739901104.9109304
0x220,0,8,ec03040409003510,1739901104.9111934
0x110,0,8,e03c300900000000,1739901104.9114544
0x2a0,0,8,c200609ddb0cba02,1739901104.9127376
0x370,0,8,ff200080ff000028,1739901104.9135048
0x545,0,8,d80f008c3a003b00,1739901104.9142847
0x4b0,0,8,0000000000000000,1739901104.9159682
0x164,0,8,000800000000020a,1739901104.9162161
0x2b0,0,5,16000007ff,1739901104.916778
0x165,0,8,0ee87f0000000f96,1739901104.9170215
0x350,0,8,052014797b000033,1739901104.9183955
0x2c0,0,8,3d00000000000000,1739901104.918773
0x587,0,8,0000000000000003,1739901104.9208167
0x153,0,8,008010ff00ff70fe,1739901104.921047
0x220,0,8,ec03fe030c003910,1739901104.9212997
0x316,0,8,0521ba0a211a007f,1739901104.9215565
0x18f,0,8,0029210000450000,1739901104.9223318
0x2a0,0,8,6200609ddb0cba02,1739901104.9228287
0x382,0,8,40fe0f0000000008,1739901104.9236026
0x4f2,0,8,00003038000000f2,1739901104.924387
0x4b1,0,8,0001000000000001,1739901104.9263902
0x164,0,8,000800000000030b,1739901104.9266982
0xa0,0,8,4d76c80a00260002,1739901104.9271631
0x4b0,0,8,0000000000000000,1739901104.930193
0x4f0,0,8,0000e60000ced204,1739901104.9322393
0x153,0,8,008010ff00ff800e,1739901104.9324746
0x80,0,8,0017ba0a211a2144,1739901104.9332643
0x260,0,8,05210030ff936104,1739901104.9340384
0x329,0,8,85a77f8c112f0010,1739901104.934797
0x440,0,8,ff000000ff8c0900,1739901104.935578
0x4b0,0,8,0000000000000000,1739901104.937586
0x153,0,8,008010ff00ffe06e,1739901104.9958267
0x370,0,8,ff200080ff000028,1739901104.9974983
0x329,0,8,d7a77f8c112f0010,1739901104.998522
0x260,0,8,05220030ff93652d,1739901104.999546
0x545,0,8,d818008c42004200,1739901105.0003192
0x4b0,0,8,0000000000000000,1739901105.0016534
0x164,0,8,0008000000000a02,1739901105.001898
0x2c0,0,8,3d00000000000000,1739901105.0031075
0x165,0,8,0ee87f000000079e,1739901105.0033367
0x350,0,8,052054797b000073,1739901105.004803
0x153,0,8,008010ff00ff008e,1739901105.0067332
0x220,0,8,ea0303040c003b10,1739901105.0069752
0x220,1,0,,1739901105.0072806
0x220,0,8,ea0303040c003b10,1739901105.0075543
0x260,0,8,05220030ff93653c,1739901105.0078046
0x80,0,8,0017b60a221a22fb,1739901105.008318
0x316,0,8,0522b60a221a007f,1739901105.009087
0x382,0,8,40fe0f0000000008,1739901105.0098636
0x4f0,0,8,0000ee0000ced204,1739901105.0188148
0x81,0,8,7f846000000000cc,1739901105.0197153
0x260,0,8,05220030ff93650f,1739901105.020499
0x370,0,8,ff200080ff0000a0,1739901105.0215507
0x545,0,8,d818008c43004300,1739901105.022337
0x4b0,0,8,0000000000000000,1739901105.0234435
0x2b0,0,5,1600000799,1739901105.025073
0x165,0,8,0ee87f0000000990,1739901105.0253046
0x350,0,8,052064797b000043,1739901105.0267687
0x153,0,8,008010ff00ff20ae,1739901105.028496
0x220,0,8,ee0300040c003b10,1739901105.0287344
0x587,0,8,0000000000000004,1739901105.0291185
0x4f2,0,8,00004038000000f7,1739901105.0294
0x316,0,8,0522b60a221a007f,1739901105.029904
0x81,0,8,7f846000000000bd,1739901105.0309005
0x2a0,0,8,a200609ddb0cba02,1739901105.0316734
0x440,0,8,ff500000ff780900,1739901105.0324688
0x4b1,0,8,0001000000000001,1739901105.033913
0x164,0,8,0008000000000d05,1739901105.0341673
0x2b0,0,5,140000078a,1739901105.0356724
0x165,0,8,0ee87f0000000a93,1739901105.035912
0x153,0,8,008010ff00ff30be,1739901105.0391226
0x1f1,0,8,0000000000000000,1739901105.03949
0x2b0,0,5,150000078b,1739901105.0473225
0x153,0,8,008010ff00ff40ce,1739901105.050996
0x4f2,0,8,00004038000000f8,1739901105.0522695
0x370,0,8,ff200080ff0000ec,1739901105.0545964
0x5a0,1,0,,1739901105.0558417
0x4b1,0,8,0001000000000001,1739901105.0569608
0x2b0,0,5,16000007cc,1739901105.0588596
0x165,0,8,0ee87f0000000c95,1739901105.0591068
0x153,0,8,008010ff00ff50de,1739901105.0620801
0x1f1,0,8,0000000000000000,1739901105.0623236
0x220,0,8,ee03fa030c003b10,1739901105.0625815
0x316,0,8,0522ba0a211a007f,1739901105.063393
0x18f,0,8,0029210000450000,1739901105.0636384
0x81,0,8,7f84600000000080,1739901105.0644133
0x43f,0,8,105060ff4b740900,1739901105.0654557
0x4f1,0,8,c016000000000000,1739901105.0664988
0x164,0,8,0008000000000008,1739901105.0677118
0x5e4,0,3,000200,1739901105.0693903
0x165,0,8,0ee87f0000000d94,1739901105.06963
0x350,0,8,052084797b0000a3,1739901105.0711586
0x153,0,8,008010ff00ff60ee,1739901105.0725567
0x220,0,8,ed03f80309003b10,1739901105.0727906
0x4f2,0,8,00005038000000f9,1739901105.073684
0x43f,0,8,105060ff4b740900,1739901105.0740387
0x316,0,8,0522ba0a211a007f,1739901105.0742908
0x81,0,8,7f84600000000071,1739901105.0750692
0x2a0,0,8,a200609ddb0cba02,1739901105.0758433
0x153,0,8,008010ff00ff60ee,1739901105.0764797
0x545,0,8,d810008b3c003c00,1739901105.0772696
0x164,0,8,0008000000000109,1739901105.0781982
0x2b0,0,5,15000007de,1739901105.080249
0x153,0,8,008010ff00ff70fe,1739901105.0836353
0x2a0,0,8,c200609ddb0cba02,1739901105.0871975
0x2b0,0,5,14000007df,1739901105.092617
0x153,0,8,008010ff00ff800e,1739901105.0962012
0x260,0,8,05200030ff935f35,1739901105.0993304
0x2b0,0,5,1600000700,1739901105.1051261
0x153,0,8,008010ff00ff901e,1739901105.1081207
0x329,0,8,0fa77f8c112f0010,1739901105.1125236
0x2b0,0,5,1500000721,1739901105.1165621
0x350,0,8,0520a4797b000083,1739901105.1183832
0x153,0,8,008010ff00ffa02e,1739901105.1194527
0x220,0,8,ee03fe0309004510,1739901105.1196866
0x43f,0,8,105060ff4b880900,1739901105.1212277
0x316,0,8,0520f60a201a007f,1739901105.1214628
0x329,0,8,0fa77f8c112f0010,1739901105.1217222
0x18f,0,8,0029200000450000,1739901105.1225195
0x370,0,8,ff200080ff000064,1739901105.1232886
0x4f2,0,8,00005038000000fb,1739901105.1240888
0x164,0,8,000800000000050d,1739901105.1250014
0x2b0,0,5,1500000712,1739901105.1270893
0x165,0,8,0ee87f000000029b,1739901105.1273289
0x153,0,8,008010ff00ffb03e,1739901105.1298413
0x1f1,0,8,0000000000000000,1739901105.3302023
0x545,0,8,d80f008c35003800,1739901105.3363037
0x2c0,0,8,3d00000000000000,1739901105.33989
0x153,0,8,008010ff00ff50de,1739901105.3423107
0x316,0,8,0521ce0a211a007f,1739901105.344875
0x260,0,8,05210030ff935f34,1739901105.3451052
0x329,0,8,85a77f8c112f0010,1739901105.346426
0x4b1,0,8,0001000000000001,1739901105.3477619
0x2b0,0,5,15000007fc,1739901105.350903
0x165,0,8,0ee87f0000000c95,1739901105.3511345
0x4b0,1,0,,1739901105.351994
0x153,0,8,008010ff00ff60ee,1739901105.3528016
0x4f0,0,8,0000020000ced204,1739901105.3550978
0x43f,0,8,105060ff4b980900,1739901105.3555892
0x110,0,8,e03c300900000000,1739901105.3561032
0x316,0,8,05228c0a221a007f,1739901105.3573716
0x164,0,8,0008000000000008,1739901105.3586757
0x2b0,0,5,14000007fd,1739901105.36133
0x165,0,8,0ee87f0000000d94,1739901105.3615828
0x4b1,1,0,,1739901105.3627906
0x220,0,8,ee03fc030c003c10,1739901105.3635826
0x587,0,8,0000000000000006,1739901105.3655305
0x43f,0,8,105060ff4b940900,1739901105.3660312
0x81,0,8,7f84600000000071,1739901105.3672652
0x382,0,8,40fe0f0000000004,1739901105.3685567
0x545,0,8,d80f008a41004300,1739901105.3696127
0x2b0,0,5,16000007ee,1739901105.3720074
0x165,0,8,0ee87f0000000e97,1739901105.3723238
0x153,0,8,008010ff00ff800e,1739901105.3739703
0x43f,0,8,105060ff4b900900,1739901105.3780482
0x316,0,8,0522840a221a007f,1739901105.3807433
0x2b0,0,5,16000007ff,1739901105.385885
0x153,0,8,008010ff00ff901e,1739901105.3877077
0x4f2,0,8,0000603800000082,1739901105.3908477
0x260,0,8,05220030ff93653c,1739901105.3917851
0x382,0,8,40fe0f0000000008,1739901105.3935695
0x2b0,0,5,1500000730,1739901105.3983371
0x153,0,8,008010ff00ffa02e,1739901105.3999271
0x153,1,0,,1739901105.4009175
0x43f,0,8,105060ff4b880900,1739901105.4031065
0x316,0,8,0522840a221a007f,1739901105.4039
0x329,0,8,d7a77f8c112f0010,1739901105.4056072
0x690,0,8,03000120a0001c08,1739901105.407292
0x5e4,0,3,000200,1739901105.4096003
0x164,1,0,,1739901105.4130278
0x4f2,0,8,0000703800000083,1739901105.414666
0x18f,0,8,0029220000450000,1739901105.4164348
0x4b1,0,8,0001000000000001,1739901105.4182105
